asn,filtering,confidence,source
209945,all,1,synthetic
46541,all,1,synthetic
134139,all,1,synthetic
23714,all,1,synthetic
135723,all,1,synthetic
270487,all,1,synthetic
140008,all,1,synthetic
398902,all,1,synthetic
328599,all,1,synthetic
6195,all,1,synthetic
271936,all,1,synthetic
265355,all,1,synthetic
14889,all,1,synthetic
17653,all,1,synthetic
5097,all,1,synthetic
265643,all,1,synthetic
38658,all,1,synthetic
57058,all,1,synthetic
7871,all,1,synthetic
204176,all,1,synthetic
397234,all,1,synthetic
49998,all,1,synthetic
140267,all,1,synthetic
208011,all,1,synthetic
43761,all,1,synthetic
54330,all,1,synthetic
34693,all,1,synthetic
135786,all,1,synthetic
137412,all,1,synthetic
34386,all,1,synthetic
47818,all,1,synthetic
28120,all,1,synthetic
11978,all,1,synthetic
201852,all,1,synthetic
210334,all,1,synthetic
265473,all,1,synthetic
150554,all,1,synthetic
9003,all,1,synthetic
211945,all,1,synthetic
43068,all,1,synthetic
41577,all,1,synthetic
264972,all,1,synthetic
63244,all,1,synthetic
132711,all,1,synthetic
50708,all,1,synthetic
51029,all,1,synthetic
208365,all,1,synthetic
198145,all,1,synthetic
131581,all,1,synthetic
55448,all,1,synthetic
7672,all,1,synthetic
270850,all,1,synthetic
41122,all,1,synthetic
55079,all,1,synthetic
207509,all,1,synthetic
42253,all,1,synthetic
133961,all,1,synthetic
39116,all,1,synthetic
52990,all,1,synthetic
19909,all,1,synthetic
8381,all,1,synthetic
393320,all,1,synthetic
264765,all,1,synthetic
14074,all,1,synthetic
20791,all,1,synthetic
264826,all,1,synthetic
32779,all,1,synthetic
52636,all,1,synthetic
393872,all,1,synthetic
141700,all,1,synthetic
268711,all,1,synthetic
31433,all,1,synthetic
202514,all,1,synthetic
149931,all,1,synthetic
29893,all,1,synthetic
25814,all,1,synthetic
272039,all,1,synthetic
136878,all,1,synthetic
14720,all,1,synthetic
264812,all,1,synthetic
29104,all,1,synthetic
59074,all,1,synthetic
19477,all,1,synthetic
147226,all,1,synthetic
38375,all,1,synthetic
58545,all,1,synthetic
43173,all,1,synthetic
43155,all,1,synthetic
61299,all,1,synthetic
61651,all,1,synthetic
393546,all,1,synthetic
10240,all,1,synthetic
262889,all,1,synthetic
147143,all,1,synthetic
4985,all,1,synthetic
133455,all,1,synthetic
29500,all,1,synthetic
48025,all,1,synthetic
132824,all,1,synthetic
46784,all,1,synthetic
141049,all,1,synthetic
204199,all,1,synthetic
49958,all,1,synthetic
399344,all,1,synthetic
394977,all,1,synthetic
266111,all,1,synthetic
400052,all,1,synthetic
63452,all,1,synthetic
265556,all,1,synthetic
50697,all,1,synthetic
26564,all,1,synthetic
47107,all,1,synthetic
264961,all,1,synthetic
268571,all,1,synthetic
50179,all,1,synthetic
200828,all,1,synthetic
22153,all,1,synthetic
57135,all,1,synthetic
60421,all,1,synthetic
135403,all,1,synthetic
51069,all,1,synthetic
32691,all,1,synthetic
13565,all,1,synthetic
13877,all,1,synthetic
328462,all,1,synthetic
51518,all,1,synthetic
30219,all,1,synthetic
35704,all,1,synthetic
10271,all,1,synthetic
147226,all,1,synthetic
40013,all,1,synthetic
135778,all,1,synthetic
30815,all,1,synthetic
202848,all,1,synthetic
395323,all,1,synthetic
56487,all,1,synthetic
398310,all,1,synthetic
59957,all,1,synthetic
46616,all,1,synthetic
267347,all,1,synthetic
12815,all,1,synthetic
36977,all,1,synthetic
62721,all,1,synthetic
265387,all,1,synthetic
17593,all,1,synthetic
20499,all,1,synthetic
20794,all,1,synthetic
50876,all,1,synthetic
207733,all,1,synthetic
44795,all,1,synthetic
49980,all,1,synthetic
37319,all,1,synthetic
397855,all,1,synthetic
55220,all,1,synthetic
52057,all,1,synthetic
26812,all,1,synthetic
36260,all,1,synthetic
135520,all,1,synthetic
22006,all,1,synthetic
58127,all,1,synthetic
212668,all,1,synthetic
34997,all,1,synthetic
267124,all,1,synthetic
140304,all,1,synthetic
52479,all,1,synthetic
203882,all,1,synthetic
135166,all,1,synthetic
49368,all,1,synthetic
393608,all,1,synthetic
8643,all,1,synthetic
270583,all,1,synthetic
20037,all,1,synthetic
267303,all,1,synthetic
56204,all,1,synthetic
202333,all,1,synthetic
44365,all,1,synthetic
59925,all,1,synthetic
270971,all,1,synthetic
8145,all,1,synthetic
397611,all,1,synthetic
42215,all,1,synthetic
150516,all,1,synthetic
326,all,1,synthetic
48962,all,1,synthetic
205045,all,1,synthetic
25641,all,1,synthetic
267043,all,1,synthetic
140905,all,1,synthetic
264226,all,1,synthetic
133724,all,1,synthetic
60258,all,1,synthetic
270388,all,1,synthetic
265109,all,1,synthetic
135738,all,1,synthetic
45375,all,1,synthetic
269591,all,1,synthetic
208794,all,1,synthetic
11121,all,1,synthetic
46130,all,1,synthetic
266405,all,1,synthetic
17693,all,1,synthetic
271430,all,1,synthetic
59410,all,1,synthetic
16185,all,1,synthetic
204239,all,1,synthetic
14898,all,1,synthetic
48867,all,1,synthetic
205682,all,1,synthetic
50136,all,1,synthetic
134975,all,1,synthetic
33789,all,1,synthetic
23791,all,1,synthetic
140044,all,1,synthetic
3917,all,1,synthetic
50188,all,1,synthetic
396258,all,1,synthetic
265709,all,1,synthetic
146942,all,1,synthetic
201424,all,1,synthetic
59987,all,1,synthetic
394463,all,1,synthetic
262758,all,1,synthetic
149454,all,1,synthetic
208098,all,1,synthetic
42241,all,1,synthetic
267231,all,1,synthetic
55615,all,1,synthetic
47929,all,1,synthetic
199708,all,1,synthetic
212562,all,1,synthetic
199619,all,1,synthetic
51635,all,1,synthetic
202795,all,1,synthetic
47267,all,1,synthetic
133128,all,1,synthetic
268313,all,1,synthetic
21231,all,1,synthetic
17381,all,1,synthetic
12056,all,1,synthetic
135358,all,1,synthetic
19968,all,1,synthetic
202719,all,1,synthetic
137953,all,1,synthetic
398805,all,1,synthetic
400266,all,1,synthetic
210264,all,1,synthetic
138730,all,1,synthetic
211099,all,1,synthetic
12148,all,1,synthetic
3131,all,1,synthetic
208823,all,1,synthetic
264108,all,1,synthetic
19062,all,1,synthetic
50216,all,1,synthetic
43519,all,1,synthetic
56479,all,1,synthetic
22564,all,1,synthetic
58116,all,1,synthetic
134589,all,1,synthetic
133179,all,1,synthetic
16199,all,1,synthetic
328838,all,1,synthetic
138201,all,1,synthetic
56679,all,1,synthetic
208966,all,1,synthetic
16015,all,1,synthetic
399016,all,1,synthetic
149100,all,1,synthetic
265809,all,1,synthetic
59407,all,1,synthetic
31800,all,1,synthetic
149682,all,1,synthetic
205142,all,1,synthetic
44855,all,1,synthetic
212181,all,1,synthetic
270816,all,1,synthetic
138114,all,1,synthetic
270759,all,1,synthetic
269649,all,1,synthetic
26419,all,1,synthetic
62025,all,1,synthetic
206599,all,1,synthetic
265578,all,1,synthetic
30483,all,1,synthetic
208901,all,1,synthetic
63103,all,1,synthetic
19574,all,1,synthetic
204739,all,1,synthetic
132004,all,1,synthetic
24111,all,1,synthetic
13882,all,1,synthetic
31858,all,1,synthetic
40686,all,1,synthetic
266785,all,1,synthetic
11275,all,1,synthetic
47068,all,1,synthetic
198851,all,1,synthetic
5648,all,1,synthetic
210194,all,1,synthetic
38102,all,1,synthetic
60676,all,1,synthetic
396938,all,1,synthetic
26064,all,1,synthetic
32984,all,1,synthetic
42915,all,1,synthetic
210856,all,1,synthetic
38463,all,1,synthetic
206248,all,1,synthetic
211347,all,1,synthetic
204436,all,1,synthetic
265606,all,1,synthetic
201844,all,1,synthetic
264964,all,1,synthetic
10935,all,1,synthetic
53187,all,1,synthetic
399886,all,1,synthetic
204993,all,1,synthetic
62630,all,1,synthetic
327951,all,1,synthetic
31851,all,1,synthetic
203603,all,1,synthetic
56142,all,1,synthetic
395262,all,1,synthetic
397076,all,1,synthetic
16678,all,1,synthetic
200107,all,1,synthetic
27402,all,1,synthetic
27556,all,1,synthetic
28603,all,1,synthetic
131943,all,1,synthetic
264437,all,1,synthetic
197266,all,1,synthetic
50979,all,1,synthetic
62357,all,1,synthetic
397566,all,1,synthetic
266015,all,1,synthetic
393579,all,1,synthetic
132817,all,1,synthetic
24271,all,1,synthetic
200345,all,1,synthetic
135775,all,1,synthetic
397226,all,1,synthetic
199735,all,1,synthetic
61842,all,1,synthetic
41739,all,1,synthetic
134017,all,1,synthetic
271892,all,1,synthetic
265701,all,1,synthetic
31067,all,1,synthetic
21344,all,1,synthetic
59938,all,1,synthetic
211316,all,1,synthetic
266898,all,1,synthetic
10906,all,1,synthetic
34012,all,1,synthetic
270944,all,1,synthetic
35039,all,1,synthetic
30530,all,1,synthetic
212776,all,1,synthetic
265618,all,1,synthetic
7748,all,1,synthetic
207889,all,1,synthetic
53746,all,1,synthetic
10551,all,1,synthetic
23286,all,1,synthetic
13803,all,1,synthetic
54469,all,1,synthetic
134294,all,1,synthetic
46822,all,1,synthetic
137035,all,1,synthetic
32887,all,1,synthetic
48481,all,1,synthetic
41884,all,1,synthetic
139940,all,1,synthetic
3181,all,1,synthetic
34329,all,1,synthetic
4172,all,1,synthetic
266976,all,1,synthetic
14073,all,1,synthetic
49359,all,1,synthetic
62683,all,1,synthetic
9042,all,1,synthetic
25969,all,1,synthetic
131536,all,1,synthetic
52958,all,1,synthetic
200046,all,1,synthetic
131685,all,1,synthetic
46980,all,1,synthetic
24973,all,1,synthetic
30643,all,1,synthetic
56533,all,1,synthetic
32577,all,1,synthetic
41809,all,1,synthetic
52822,all,1,synthetic
50267,all,1,synthetic
35951,all,1,synthetic
40898,all,1,synthetic
49164,all,1,synthetic
262990,all,1,synthetic
132545,all,1,synthetic
267502,all,1,synthetic
54066,all,1,synthetic
209714,all,1,synthetic
398749,all,1,synthetic
270713,all,1,synthetic
206888,all,1,synthetic
399544,all,1,synthetic
270278,all,1,synthetic
7158,all,1,synthetic
43107,all,1,synthetic
21673,all,1,synthetic
28494,all,1,synthetic
202026,all,1,synthetic
40505,all,1,synthetic
43552,all,1,synthetic
207609,all,1,synthetic
45209,all,1,synthetic
34895,all,1,synthetic
142498,all,1,synthetic
12628,all,1,synthetic
38463,all,1,synthetic
265017,all,1,synthetic
38761,all,1,synthetic
203140,all,1,synthetic
28647,all,1,synthetic
198665,all,1,synthetic
58042,all,1,synthetic
196882,all,1,synthetic
24353,all,1,synthetic
400000,all,1,synthetic
270403,all,1,synthetic
399536,all,1,synthetic
141935,all,1,synthetic
51160,all,1,synthetic
55204,all,1,synthetic
395798,all,1,synthetic
398056,all,1,synthetic
36243,all,1,synthetic
31881,all,1,synthetic
59513,all,1,synthetic
211630,all,1,synthetic
133062,all,1,synthetic
207743,all,1,synthetic
56785,all,1,synthetic
28152,all,1,synthetic
16373,all,1,synthetic
8868,all,1,synthetic
40758,all,1,synthetic
209487,all,1,synthetic
212016,all,1,synthetic
61023,all,1,synthetic
202853,all,1,synthetic
52703,all,1,synthetic
61752,all,1,synthetic
40667,all,1,synthetic
53524,all,1,synthetic
32824,all,1,synthetic
206960,all,1,synthetic
206414,all,1,synthetic
19224,all,1,synthetic
149134,all,1,synthetic
14898,all,1,synthetic
46918,all,1,synthetic
265891,all,1,synthetic
29437,all,1,synthetic
60452,all,1,synthetic
51450,all,1,synthetic
200459,all,1,synthetic
64312,all,1,synthetic
131724,all,1,synthetic
399858,all,1,synthetic
31711,all,1,synthetic
62104,all,1,synthetic
26840,all,1,synthetic
199104,all,1,synthetic
29688,all,1,synthetic
197168,all,1,synthetic
58947,all,1,synthetic
51138,all,1,synthetic
89,all,1,synthetic
207356,all,1,synthetic
26833,all,1,synthetic
136954,all,1,synthetic
394022,all,1,synthetic
201167,all,1,synthetic
31383,all,1,synthetic
44513,all,1,synthetic
213041,all,1,synthetic
327966,all,1,synthetic
48008,all,1,synthetic
56401,all,1,synthetic
49067,all,1,synthetic
31459,all,1,synthetic
138451,all,1,synthetic
14076,all,1,synthetic
4201,all,1,synthetic
14649,all,1,synthetic
207975,all,1,synthetic
13919,all,1,synthetic
16373,all,1,synthetic
10545,all,1,synthetic
211637,all,1,synthetic
48620,all,1,synthetic
394877,all,1,synthetic
196990,all,1,synthetic
9971,all,1,synthetic
49456,all,1,synthetic
267951,all,1,synthetic
58078,all,1,synthetic
36686,all,1,synthetic
47319,all,1,synthetic
194,all,1,synthetic
199237,all,1,synthetic
55586,all,1,synthetic
13284,all,1,synthetic
209299,all,1,synthetic
17908,all,1,synthetic
47881,all,1,synthetic
198394,all,1,synthetic
17939,all,1,synthetic
395098,all,1,synthetic
12012,all,1,synthetic
23156,all,1,synthetic
211261,all,1,synthetic
20949,all,1,synthetic
33960,all,1,synthetic
200133,all,1,synthetic
262777,all,1,synthetic
267320,all,1,synthetic
18560,all,1,synthetic
31471,all,1,synthetic
210668,all,1,synthetic
136787,all,1,synthetic
134996,all,1,synthetic
204311,all,1,synthetic
200827,all,1,synthetic
24809,all,1,synthetic
265250,all,1,synthetic
37428,all,1,synthetic
9715,all,1,synthetic
32958,all,1,synthetic
135358,all,1,synthetic
399163,all,1,synthetic
57793,all,1,synthetic
40752,all,1,synthetic
49503,all,1,synthetic
20918,all,1,synthetic
397289,all,1,synthetic
24640,all,1,synthetic
140175,all,1,synthetic
397599,all,1,synthetic
269238,all,1,synthetic
51655,all,1,synthetic
211914,all,1,synthetic
30784,all,1,synthetic
395301,all,1,synthetic
41257,all,1,synthetic
48620,all,1,synthetic
265650,all,1,synthetic
204938,all,1,synthetic
209684,all,1,synthetic
35514,all,1,synthetic
38357,all,1,synthetic
6356,all,1,synthetic
52088,all,1,synthetic
396965,all,1,synthetic
21771,all,1,synthetic
63172,all,1,synthetic
13013,all,1,synthetic
398925,all,1,synthetic
263483,all,1,synthetic
131709,all,1,synthetic
30183,all,1,synthetic
41782,all,1,synthetic
149524,all,1,synthetic
265388,all,1,synthetic
6759,all,1,synthetic
56155,all,1,synthetic
9529,all,1,synthetic
44675,all,1,synthetic
45452,all,1,synthetic
211957,all,1,synthetic
46107,all,1,synthetic
30313,all,1,synthetic
137498,all,1,synthetic
269797,all,1,synthetic
40583,all,1,synthetic
51309,all,1,synthetic
20704,all,1,synthetic
263950,all,1,synthetic
212392,all,1,synthetic
208890,all,1,synthetic
57021,all,1,synthetic
212719,all,1,synthetic
44776,all,1,synthetic
150058,all,1,synthetic
25046,all,1,synthetic
206930,all,1,synthetic
271419,all,1,synthetic
9509,all,1,synthetic
62019,all,1,synthetic
263081,all,1,synthetic
133034,all,1,synthetic
46724,all,1,synthetic
263341,all,1,synthetic
28064,all,1,synthetic
262585,all,1,synthetic
52481,all,1,synthetic
46822,all,1,synthetic
205655,all,1,synthetic
137146,all,1,synthetic
213183,all,1,synthetic
131126,all,1,synthetic
365,all,1,synthetic
395824,all,1,synthetic
209399,all,1,synthetic
20368,all,1,synthetic
37251,all,1,synthetic
150353,all,1,synthetic
51491,all,1,synthetic
5419,all,1,synthetic
207246,all,1,synthetic
269091,all,1,synthetic
47752,all,1,synthetic
213338,all,1,synthetic
27003,all,1,synthetic
40772,all,1,synthetic
60567,all,1,synthetic
271424,all,1,synthetic
137392,all,1,synthetic
200575,all,1,synthetic
203085,all,1,synthetic
40159,all,1,synthetic
62992,all,1,synthetic
40689,all,1,synthetic
51878,all,1,synthetic
327747,all,1,synthetic
398058,all,1,synthetic
399161,all,1,synthetic
396058,all,1,synthetic
204804,all,1,synthetic
133262,all,1,synthetic
38474,all,1,synthetic
25965,all,1,synthetic
28756,all,1,synthetic
5036,all,1,synthetic
201797,all,1,synthetic
268863,all,1,synthetic
271882,all,1,synthetic
38292,all,1,synthetic
44460,all,1,synthetic
35484,all,1,synthetic
60630,all,1,synthetic
41356,all,1,synthetic
30636,all,1,synthetic
30761,all,1,synthetic
31940,all,1,synthetic
42019,all,1,synthetic
133651,all,1,synthetic
212303,all,1,synthetic
201107,all,1,synthetic
24264,all,1,synthetic
40551,all,1,synthetic
49424,all,1,synthetic
37341,all,1,synthetic
262708,all,1,synthetic
400531,all,1,synthetic
50789,all,1,synthetic
44552,all,1,synthetic
39713,all,1,synthetic
397813,all,1,synthetic
212375,all,1,synthetic
399445,all,1,synthetic
203553,all,1,synthetic
118,all,1,synthetic
58877,all,1,synthetic
34684,all,1,synthetic
398838,all,1,synthetic
396469,all,1,synthetic
328323,all,1,synthetic
11607,all,1,synthetic
197720,all,1,synthetic
264327,all,1,synthetic
203723,all,1,synthetic
48555,all,1,synthetic
9711,all,1,synthetic
44971,all,1,synthetic
51437,all,1,synthetic
207697,all,1,synthetic
52209,all,1,synthetic
10317,all,1,synthetic
264561,all,1,synthetic
64228,all,1,synthetic
25670,all,1,synthetic
24147,all,1,synthetic
395831,all,1,synthetic
207074,all,1,synthetic
198423,all,1,synthetic
62244,all,1,synthetic
398060,all,1,synthetic
213002,all,1,synthetic
43942,all,1,synthetic
203854,all,1,synthetic
211327,all,1,synthetic
269617,all,1,synthetic
399721,all,1,synthetic
210878,all,1,synthetic
264060,all,1,synthetic
41026,all,1,synthetic
269681,all,1,synthetic
328294,all,1,synthetic
208345,all,1,synthetic
42630,all,1,synthetic
21235,all,1,synthetic
205090,all,1,synthetic
268677,all,1,synthetic
62075,all,1,synthetic
395860,all,1,synthetic
60815,all,1,synthetic
59543,all,1,synthetic
62265,all,1,synthetic
50476,all,1,synthetic
11738,all,1,synthetic
197458,all,1,synthetic
15486,all,1,synthetic
328933,all,1,synthetic
270011,all,1,synthetic
199090,all,1,synthetic
8149,all,1,synthetic
861,all,1,synthetic
207093,all,1,synthetic
269086,all,1,synthetic
33555,all,1,synthetic
34516,all,1,synthetic
43016,all,1,synthetic
61326,all,1,synthetic
22629,all,1,synthetic
32189,all,1,synthetic
12569,all,1,synthetic
36289,all,1,synthetic
60861,all,1,synthetic
264856,all,1,synthetic
199715,all,1,synthetic
262536,all,1,synthetic
141498,all,1,synthetic
14472,all,1,synthetic
57145,all,1,synthetic
52227,all,1,synthetic
199746,all,1,synthetic
262981,all,1,synthetic
205378,all,1,synthetic
141360,all,1,synthetic
262551,all,1,synthetic
31598,all,1,synthetic
24107,all,1,synthetic
59091,all,1,synthetic
51415,all,1,synthetic
397011,all,1,synthetic
138057,all,1,synthetic
40033,all,1,synthetic
137693,all,1,synthetic
42700,all,1,synthetic
55024,all,1,synthetic
400132,all,1,synthetic
262736,all,1,synthetic
208379,all,1,synthetic
17934,all,1,synthetic
34560,all,1,synthetic
40001,all,1,synthetic
212316,all,1,synthetic
22073,all,1,synthetic
140215,all,1,synthetic
198653,all,1,synthetic
8528,all,1,synthetic
393828,all,1,synthetic
150533,all,1,synthetic
270489,all,1,synthetic
56438,all,1,synthetic
37513,all,1,synthetic
23578,all,1,synthetic
206655,all,1,synthetic
13492,all,1,synthetic
8092,all,1,synthetic
269908,all,1,synthetic
29139,all,1,synthetic
27888,all,1,synthetic
8892,all,1,synthetic
46369,all,1,synthetic
394435,all,1,synthetic
399476,all,1,synthetic
134099,all,1,synthetic
133226,all,1,synthetic
14434,all,1,synthetic
205943,all,1,synthetic
135945,all,1,synthetic
12861,all,1,synthetic
43824,all,1,synthetic
27836,all,1,synthetic
50692,all,1,synthetic
14068,all,1,synthetic
52464,all,1,synthetic
397965,all,1,synthetic
135377,all,1,synthetic
32092,all,1,synthetic
269808,all,1,synthetic
394332,all,1,synthetic
2042,all,1,synthetic
269467,all,1,synthetic
45779,all,1,synthetic
33025,all,1,synthetic
52826,all,1,synthetic
33643,all,1,synthetic
393691,all,1,synthetic
17204,all,1,synthetic
207998,all,1,synthetic
198106,all,1,synthetic
58037,all,1,synthetic
22624,all,1,synthetic
55252,all,1,synthetic
19355,all,1,synthetic
264251,all,1,synthetic
5743,all,1,synthetic
271007,all,1,synthetic
17037,all,1,synthetic
329125,all,1,synthetic
22599,all,1,synthetic
47574,all,1,synthetic
399913,all,1,synthetic
5629,all,1,synthetic
63294,all,1,synthetic
45460,all,1,synthetic
137825,all,1,synthetic
396528,all,1,synthetic
47854,all,1,synthetic
63655,all,1,synthetic
32927,all,1,synthetic
34620,all,1,synthetic
202639,all,1,synthetic
44638,all,1,synthetic
60363,all,1,synthetic
41728,all,1,synthetic
52743,all,1,synthetic
64093,all,1,synthetic
198183,all,1,synthetic
11942,all,1,synthetic
53830,all,1,synthetic
10848,all,1,synthetic
266984,all,1,synthetic
395078,all,1,synthetic
14057,all,1,synthetic
328079,all,1,synthetic
52177,all,1,synthetic
207058,all,1,synthetic
139948,all,1,synthetic
22111,all,1,synthetic
61352,all,1,synthetic
201637,all,1,synthetic
197027,all,1,synthetic
8234,all,1,synthetic
268065,all,1,synthetic
197263,all,1,synthetic
53991,all,1,synthetic
136397,all,1,synthetic
58963,all,1,synthetic
328241,all,1,synthetic
38444,all,1,synthetic
393818,all,1,synthetic
34117,all,1,synthetic
7484,all,1,synthetic
328716,all,1,synthetic
37541,all,1,synthetic
201549,all,1,synthetic
6334,all,1,synthetic
11379,all,1,synthetic
30570,all,1,synthetic
63119,all,1,synthetic
46401,all,1,synthetic
206203,all,1,synthetic
141036,all,1,synthetic
140819,all,1,synthetic
207125,all,1,synthetic
55042,all,1,synthetic
41468,all,1,synthetic
201752,all,1,synthetic
206861,all,1,synthetic
207429,all,1,synthetic
15719,all,1,synthetic
137815,all,1,synthetic
48707,all,1,synthetic
134244,all,1,synthetic
30877,all,1,synthetic
132083,all,1,synthetic
198915,all,1,synthetic
264817,all,1,synthetic
22978,all,1,synthetic
22557,all,1,synthetic
272553,all,1,synthetic
134883,all,1,synthetic
18373,all,1,synthetic
37091,all,1,synthetic
4647,all,1,synthetic
61775,all,1,synthetic
213158,all,1,synthetic
206953,all,1,synthetic
400005,all,1,synthetic
266471,all,1,synthetic
328434,all,1,synthetic
138917,all,1,synthetic
132531,all,1,synthetic
270571,all,1,synthetic
137398,all,1,synthetic
271117,all,1,synthetic
13997,all,1,synthetic
20352,all,1,synthetic
21734,all,1,synthetic
264566,all,1,synthetic
271196,all,1,synthetic
25566,all,1,synthetic
50661,all,1,synthetic
132044,all,1,synthetic
132661,all,1,synthetic
35371,all,1,synthetic
206520,all,1,synthetic
265134,all,1,synthetic
398671,all,1,synthetic
23590,all,1,synthetic
22218,all,1,synthetic
397917,all,1,synthetic
397193,all,1,synthetic
267240,all,1,synthetic
15472,all,1,synthetic
44646,all,1,synthetic
133261,all,1,synthetic
198858,all,1,synthetic
208890,all,1,synthetic
23961,all,1,synthetic
329009,all,1,synthetic
46312,all,1,synthetic
1516,all,1,synthetic
328920,all,1,synthetic
212082,all,1,synthetic
11239,all,1,synthetic
56039,all,1,synthetic
30111,all,1,synthetic
200627,all,1,synthetic
1649,all,1,synthetic
25966,all,1,synthetic
328933,all,1,synthetic
141967,all,1,synthetic
263007,all,1,synthetic
134426,all,1,synthetic
395072,all,1,synthetic
203708,all,1,synthetic
60252,all,1,synthetic
41413,all,1,synthetic
199370,all,1,synthetic
271821,all,1,synthetic
213078,all,1,synthetic
55303,all,1,synthetic
328290,all,1,synthetic
149227,all,1,synthetic
1217,all,1,synthetic
46615,all,1,synthetic
57917,all,1,synthetic
207592,all,1,synthetic
262405,all,1,synthetic
393853,all,1,synthetic
46670,all,1,synthetic
328039,all,1,synthetic
394958,all,1,synthetic
28933,all,1,synthetic
10561,all,1,synthetic
398177,all,1,synthetic
36009,all,1,synthetic
18803,all,1,synthetic
395350,all,1,synthetic
26738,all,1,synthetic
21119,all,1,synthetic
204485,all,1,synthetic
42964,all,1,synthetic
147267,all,1,synthetic
21923,all,1,synthetic
39992,all,1,synthetic
146932,all,1,synthetic
150261,all,1,synthetic
266034,all,1,synthetic
7127,all,1,synthetic
398114,all,1,synthetic
13246,all,1,synthetic
1967,all,1,synthetic
52103,all,1,synthetic
197498,all,1,synthetic
328790,all,1,synthetic
150276,all,1,synthetic
27254,all,1,synthetic
209197,all,1,synthetic
39965,all,1,synthetic
49244,all,1,synthetic
53625,all,1,synthetic
207064,all,1,synthetic
30595,all,1,synthetic
60700,all,1,synthetic
33415,all,1,synthetic
24707,all,1,synthetic
271812,all,1,synthetic
46739,all,1,synthetic
22124,all,1,synthetic
44617,all,1,synthetic
399917,all,1,synthetic
206375,all,1,synthetic
1999,all,1,synthetic
266671,all,1,synthetic
53073,all,1,synthetic
61708,all,1,synthetic
208169,all,1,synthetic
31756,all,1,synthetic
208822,all,1,synthetic
38233,all,1,synthetic
399009,all,1,synthetic
20909,all,1,synthetic
398232,all,1,synthetic
203184,all,1,synthetic
397012,all,1,synthetic
268725,all,1,synthetic
41834,all,1,synthetic
201639,all,1,synthetic
396184,all,1,synthetic
267631,all,1,synthetic
50604,all,1,synthetic
146809,all,1,synthetic
48505,all,1,synthetic
33825,all,1,synthetic
16777,all,1,synthetic
17567,all,1,synthetic
44993,all,1,synthetic
270771,all,1,synthetic
19836,all,1,synthetic
5661,all,1,synthetic
211173,all,1,synthetic
25052,all,1,synthetic
8922,all,1,synthetic
34497,all,1,synthetic
31026,all,1,synthetic
16039,all,1,synthetic
265968,all,1,synthetic
197923,all,1,synthetic
267321,all,1,synthetic
19223,all,1,synthetic
209937,all,1,synthetic
149344,all,1,synthetic
139363,all,1,synthetic
53974,all,1,synthetic
395514,all,1,synthetic
13074,all,1,synthetic
20561,all,1,synthetic
16578,all,1,synthetic
34637,all,1,synthetic
328274,all,1,synthetic
36774,all,1,synthetic
22962,all,1,synthetic
142625,all,1,synthetic
38301,all,1,synthetic
131286,all,1,synthetic
15213,all,1,synthetic
41003,all,1,synthetic
201647,all,1,synthetic
135699,all,1,synthetic
265259,all,1,synthetic
395172,all,1,synthetic
201450,all,1,synthetic
39163,all,1,synthetic
204887,all,1,synthetic
51307,all,1,synthetic
149157,all,1,synthetic
135938,all,1,synthetic
1065,all,1,synthetic
396881,all,1,synthetic
207713,all,1,synthetic
44463,all,1,synthetic
328464,all,1,synthetic
146896,all,1,synthetic
42594,all,1,synthetic
41085,all,1,synthetic
1617,all,1,synthetic
327919,all,1,synthetic
208783,all,1,synthetic
206958,all,1,synthetic
10996,all,1,synthetic
399586,all,1,synthetic
208724,all,1,synthetic
18141,all,1,synthetic
37642,all,1,synthetic
203616,all,1,synthetic
201248,all,1,synthetic
202888,all,1,synthetic
51642,all,1,synthetic
208514,all,1,synthetic
51823,all,1,synthetic
138693,all,1,synthetic
14334,all,1,synthetic
15190,all,1,synthetic
140956,all,1,synthetic
138070,all,1,synthetic
21849,all,1,synthetic
20866,all,1,synthetic
135193,all,1,synthetic
270758,all,1,synthetic
137440,all,1,synthetic
203847,all,1,synthetic
39019,all,1,synthetic
59482,all,1,synthetic
28721,all,1,synthetic
18368,all,1,synthetic
25305,all,1,synthetic
21915,all,1,synthetic
51630,all,1,synthetic
53410,all,1,synthetic
27677,all,1,synthetic
30501,all,1,synthetic
14411,all,1,synthetic
46815,all,1,synthetic
18014,all,1,synthetic
39809,all,1,synthetic
396409,all,1,synthetic
398006,all,1,synthetic
201577,all,1,synthetic
30795,all,1,synthetic
45406,all,1,synthetic
11157,all,1,synthetic
394184,all,1,synthetic
394301,all,1,synthetic
142355,all,1,synthetic
328246,all,1,synthetic
19105,all,1,synthetic
211213,all,1,synthetic
54163,all,1,synthetic
199663,all,1,synthetic
6527,all,1,synthetic
30341,all,1,synthetic
265224,all,1,synthetic
13971,all,1,synthetic
206911,all,1,synthetic
61463,all,1,synthetic
10479,all,1,synthetic
45875,all,1,synthetic
197509,all,1,synthetic
28373,all,1,synthetic
328614,all,1,synthetic
40760,all,1,synthetic
271810,all,1,synthetic
327894,all,1,synthetic
137275,all,1,synthetic
60967,all,1,synthetic
137038,all,1,synthetic
199333,all,1,synthetic
139785,all,1,synthetic
21656,all,1,synthetic
40745,all,1,synthetic
270406,all,1,synthetic
265408,all,1,synthetic
51698,all,1,synthetic
207931,all,1,synthetic
24105,all,1,synthetic
397510,all,1,synthetic
265788,all,1,synthetic
131988,all,1,synthetic
