asn,filtering,confidence,source
60470,all,1,synthetic
37983,all,1,synthetic
150782,all,1,synthetic
50952,all,1,synthetic
140803,all,1,synthetic
198730,all,1,synthetic
270867,all,1,synthetic
28249,all,1,synthetic
39530,all,1,synthetic
197080,all,1,synthetic
141055,all,1,synthetic
36252,all,1,synthetic
55311,all,1,synthetic
131174,all,1,synthetic
264951,all,1,synthetic
21974,all,1,synthetic
60151,all,1,synthetic
23833,all,1,synthetic
45657,all,1,synthetic
60201,all,1,synthetic
139665,all,1,synthetic
266775,all,1,synthetic
13751,all,1,synthetic
57975,all,1,synthetic
206811,all,1,synthetic
200143,all,1,synthetic
34900,all,1,synthetic
9298,all,1,synthetic
205457,all,1,synthetic
57967,all,1,synthetic
264497,all,1,synthetic
138192,all,1,synthetic
4611,all,1,synthetic
133624,all,1,synthetic
40955,all,1,synthetic
140401,all,1,synthetic
141767,all,1,synthetic
47068,all,1,synthetic
47782,all,1,synthetic
327747,all,1,synthetic
207551,all,1,synthetic
201224,all,1,synthetic
52817,all,1,synthetic
13773,all,1,synthetic
205026,all,1,synthetic
39857,all,1,synthetic
268809,all,1,synthetic
64477,all,1,synthetic
61806,all,1,synthetic
48062,all,1,synthetic
29996,all,1,synthetic
265922,all,1,synthetic
25760,all,1,synthetic
198854,all,1,synthetic
32474,all,1,synthetic
63171,all,1,synthetic
208388,all,1,synthetic
17478,all,1,synthetic
201470,all,1,synthetic
53229,all,1,synthetic
36054,all,1,synthetic
206083,all,1,synthetic
265011,all,1,synthetic
60515,all,1,synthetic
46171,all,1,synthetic
137276,all,1,synthetic
28027,all,1,synthetic
211560,all,1,synthetic
44396,all,1,synthetic
396456,all,1,synthetic
266314,all,1,synthetic
270338,all,1,synthetic
202603,all,1,synthetic
149846,all,1,synthetic
52809,all,1,synthetic
31822,all,1,synthetic
29341,all,1,synthetic
269575,all,1,synthetic
206152,all,1,synthetic
63768,all,1,synthetic
22994,all,1,synthetic
63648,all,1,synthetic
271829,all,1,synthetic
24367,all,1,synthetic
200996,all,1,synthetic
6171,all,1,synthetic
394824,all,1,synthetic
56676,all,1,synthetic
399337,all,1,synthetic
49234,all,1,synthetic
57833,all,1,synthetic
400293,all,1,synthetic
204379,all,1,synthetic
136854,all,1,synthetic
60827,all,1,synthetic
201306,all,1,synthetic
142388,all,1,synthetic
393524,all,1,synthetic
202090,all,1,synthetic
264136,all,1,synthetic
270538,all,1,synthetic
141220,all,1,synthetic
31756,all,1,synthetic
26705,all,1,synthetic
31862,all,1,synthetic
30803,all,1,synthetic
266011,all,1,synthetic
23586,all,1,synthetic
270048,all,1,synthetic
141566,all,1,synthetic
54968,all,1,synthetic
270873,all,1,synthetic
20513,all,1,synthetic
32672,all,1,synthetic
942,all,1,synthetic
56590,all,1,synthetic
211122,all,1,synthetic
46937,all,1,synthetic
8911,all,1,synthetic
42988,all,1,synthetic
42748,all,1,synthetic
150489,all,1,synthetic
198544,all,1,synthetic
45012,all,1,synthetic
26907,all,1,synthetic
49291,all,1,synthetic
8817,all,1,synthetic
48709,all,1,synthetic
42147,all,1,synthetic
42128,all,1,synthetic
270461,all,1,synthetic
62026,all,1,synthetic
45469,all,1,synthetic
41550,all,1,synthetic
134910,all,1,synthetic
5498,all,1,synthetic
135019,all,1,synthetic
201774,all,1,synthetic
6596,all,1,synthetic
48027,all,1,synthetic
269768,all,1,synthetic
270088,all,1,synthetic
205922,all,1,synthetic
22076,all,1,synthetic
1638,all,1,synthetic
393242,all,1,synthetic
45160,all,1,synthetic
138961,all,1,synthetic
56544,all,1,synthetic
38392,all,1,synthetic
39821,all,1,synthetic
141555,all,1,synthetic
264469,all,1,synthetic
209910,all,1,synthetic
34530,all,1,synthetic
60119,all,1,synthetic
210897,all,1,synthetic
14933,all,1,synthetic
35591,all,1,synthetic
141561,all,1,synthetic
34102,all,1,synthetic
201568,all,1,synthetic
42294,all,1,synthetic
132879,all,1,synthetic
134692,all,1,synthetic
22028,all,1,synthetic
39295,all,1,synthetic
14110,all,1,synthetic
31138,all,1,synthetic
38722,all,1,synthetic
52160,all,1,synthetic
44645,all,1,synthetic
8915,all,1,synthetic
20351,all,1,synthetic
56452,all,1,synthetic
52766,all,1,synthetic
8793,all,1,synthetic
14312,all,1,synthetic
44226,all,1,synthetic
61089,all,1,synthetic
42254,all,1,synthetic
28131,all,1,synthetic
49076,all,1,synthetic
136974,all,1,synthetic
206584,all,1,synthetic
26685,all,1,synthetic
44656,all,1,synthetic
2379,all,1,synthetic
34671,all,1,synthetic
29673,all,1,synthetic
24282,all,1,synthetic
266010,all,1,synthetic
54624,all,1,synthetic
271631,all,1,synthetic
59851,all,1,synthetic
396294,all,1,synthetic
137070,all,1,synthetic
262809,all,1,synthetic
141657,all,1,synthetic
5978,all,1,synthetic
57280,all,1,synthetic
19840,all,1,synthetic
36273,all,1,synthetic
206448,all,1,synthetic
400225,all,1,synthetic
60592,all,1,synthetic
20116,all,1,synthetic
63245,all,1,synthetic
327,all,1,synthetic
39783,all,1,synthetic
263156,all,1,synthetic
262934,all,1,synthetic
57131,all,1,synthetic
135066,all,1,synthetic
271121,all,1,synthetic
63166,all,1,synthetic
32384,all,1,synthetic
44568,all,1,synthetic
199335,all,1,synthetic
23336,all,1,synthetic
23629,all,1,synthetic
25056,all,1,synthetic
201510,all,1,synthetic
202437,all,1,synthetic
32842,all,1,synthetic
394967,all,1,synthetic
212764,all,1,synthetic
205250,all,1,synthetic
48309,all,1,synthetic
53261,all,1,synthetic
51527,all,1,synthetic
56891,all,1,synthetic
209760,all,1,synthetic
37501,all,1,synthetic
133935,all,1,synthetic
207148,all,1,synthetic
3366,all,1,synthetic
59770,all,1,synthetic
40496,all,1,synthetic
3644,all,1,synthetic
262577,all,1,synthetic
328267,all,1,synthetic
63963,all,1,synthetic
139813,all,1,synthetic
199076,all,1,synthetic
398400,all,1,synthetic
20263,all,1,synthetic
267506,all,1,synthetic
398347,all,1,synthetic
264781,all,1,synthetic
47545,all,1,synthetic
43896,all,1,synthetic
44957,all,1,synthetic
48590,all,1,synthetic
14820,all,1,synthetic
202599,all,1,synthetic
133710,all,1,synthetic
17383,all,1,synthetic
271181,all,1,synthetic
393826,all,1,synthetic
137373,all,1,synthetic
141515,all,1,synthetic
399826,all,1,synthetic
5572,all,1,synthetic
56644,all,1,synthetic
268980,all,1,synthetic
395871,all,1,synthetic
64308,all,1,synthetic
262393,all,1,synthetic
31540,all,1,synthetic
55163,all,1,synthetic
42972,all,1,synthetic
131090,all,1,synthetic
138236,all,1,synthetic
26498,all,1,synthetic
399158,all,1,synthetic
328993,all,1,synthetic
399326,all,1,synthetic
28079,all,1,synthetic
329126,all,1,synthetic
52659,all,1,synthetic
139760,all,1,synthetic
264856,all,1,synthetic
201390,all,1,synthetic
200934,all,1,synthetic
267646,all,1,synthetic
137710,all,1,synthetic
47056,all,1,synthetic
50551,all,1,synthetic
31852,all,1,synthetic
10156,all,1,synthetic
10919,all,1,synthetic
141392,all,1,synthetic
21391,all,1,synthetic
211776,all,1,synthetic
210588,all,1,synthetic
41451,all,1,synthetic
20581,all,1,synthetic
209916,all,1,synthetic
140140,all,1,synthetic
206138,all,1,synthetic
141364,all,1,synthetic
262931,all,1,synthetic
46701,all,1,synthetic
61316,all,1,synthetic
207074,all,1,synthetic
149188,all,1,synthetic
398180,all,1,synthetic
395993,all,1,synthetic
210003,all,1,synthetic
131355,all,1,synthetic
394010,all,1,synthetic
200356,all,1,synthetic
17711,all,1,synthetic
262831,all,1,synthetic
21355,all,1,synthetic
208271,all,1,synthetic
41827,all,1,synthetic
61869,all,1,synthetic
206048,all,1,synthetic
18539,all,1,synthetic
138198,all,1,synthetic
135055,all,1,synthetic
53613,all,1,synthetic
203391,all,1,synthetic
44639,all,1,synthetic
8570,all,1,synthetic
41167,all,1,synthetic
263081,all,1,synthetic
39624,all,1,synthetic
203550,all,1,synthetic
135045,all,1,synthetic
150434,all,1,synthetic
394073,all,1,synthetic
32904,all,1,synthetic
199472,all,1,synthetic
47952,all,1,synthetic
23187,all,1,synthetic
201246,all,1,synthetic
398560,all,1,synthetic
269586,all,1,synthetic
265994,all,1,synthetic
47404,all,1,synthetic
3933,all,1,synthetic
205401,all,1,synthetic
33572,all,1,synthetic
51171,all,1,synthetic
394704,all,1,synthetic
50508,all,1,synthetic
58203,all,1,synthetic
49073,all,1,synthetic
264205,all,1,synthetic
54642,all,1,synthetic
211034,all,1,synthetic
200515,all,1,synthetic
269219,all,1,synthetic
131348,all,1,synthetic
210805,all,1,synthetic
208606,all,1,synthetic
39327,all,1,synthetic
28209,all,1,synthetic
131595,all,1,synthetic
22306,all,1,synthetic
3576,all,1,synthetic
196876,all,1,synthetic
54941,all,1,synthetic
207040,all,1,synthetic
22791,all,1,synthetic
54448,all,1,synthetic
44855,all,1,synthetic
19555,all,1,synthetic
35157,all,1,synthetic
44962,all,1,synthetic
399907,all,1,synthetic
206296,all,1,synthetic
208137,all,1,synthetic
138218,all,1,synthetic
29672,all,1,synthetic
210290,all,1,synthetic
50389,all,1,synthetic
43568,all,1,synthetic
28244,all,1,synthetic
202512,all,1,synthetic
26723,all,1,synthetic
133127,all,1,synthetic
54260,all,1,synthetic
150576,all,1,synthetic
46852,all,1,synthetic
399086,all,1,synthetic
213050,all,1,synthetic
147144,all,1,synthetic
206019,all,1,synthetic
52530,all,1,synthetic
205817,all,1,synthetic
271291,all,1,synthetic
147315,all,1,synthetic
39566,all,1,synthetic
197564,all,1,synthetic
28988,all,1,synthetic
139778,all,1,synthetic
59808,all,1,synthetic
150079,all,1,synthetic
32141,all,1,synthetic
204342,all,1,synthetic
53193,all,1,synthetic
268558,all,1,synthetic
57243,all,1,synthetic
327812,all,1,synthetic
205268,all,1,synthetic
44235,all,1,synthetic
15079,all,1,synthetic
57884,all,1,synthetic
267959,all,1,synthetic
41264,all,1,synthetic
20668,all,1,synthetic
138796,all,1,synthetic
201121,all,1,synthetic
54338,all,1,synthetic
269780,all,1,synthetic
137100,all,1,synthetic
24172,all,1,synthetic
14616,all,1,synthetic
21671,all,1,synthetic
37460,all,1,synthetic
328518,all,1,synthetic
270481,all,1,synthetic
262693,all,1,synthetic
139483,all,1,synthetic
59910,all,1,synthetic
29696,all,1,synthetic
15461,all,1,synthetic
874,all,1,synthetic
209233,all,1,synthetic
13915,all,1,synthetic
51734,all,1,synthetic
38055,all,1,synthetic
13726,all,1,synthetic
49224,all,1,synthetic
265911,all,1,synthetic
137585,all,1,synthetic
141008,all,1,synthetic
22559,all,1,synthetic
197379,all,1,synthetic
12828,all,1,synthetic
207092,all,1,synthetic
63467,all,1,synthetic
28965,all,1,synthetic
206602,all,1,synthetic
270479,all,1,synthetic
271033,all,1,synthetic
3746,all,1,synthetic
31861,all,1,synthetic
202466,all,1,synthetic
204891,all,1,synthetic
201112,all,1,synthetic
19471,all,1,synthetic
56489,all,1,synthetic
31562,all,1,synthetic
4977,all,1,synthetic
197862,all,1,synthetic
266533,all,1,synthetic
57237,all,1,synthetic
53895,all,1,synthetic
139674,all,1,synthetic
41630,all,1,synthetic
399167,all,1,synthetic
22494,all,1,synthetic
270403,all,1,synthetic
264588,all,1,synthetic
397123,all,1,synthetic
27640,all,1,synthetic
262551,all,1,synthetic
22648,all,1,synthetic
47850,all,1,synthetic
203455,all,1,synthetic
212847,all,1,synthetic
19939,all,1,synthetic
135662,all,1,synthetic
42294,all,1,synthetic
271212,all,1,synthetic
204998,all,1,synthetic
266720,all,1,synthetic
265982,all,1,synthetic
207227,all,1,synthetic
35653,all,1,synthetic
61792,all,1,synthetic
132909,all,1,synthetic
209191,all,1,synthetic
210800,all,1,synthetic
19932,all,1,synthetic
12655,all,1,synthetic
208712,all,1,synthetic
209799,all,1,synthetic
35038,all,1,synthetic
19888,all,1,synthetic
21854,all,1,synthetic
50954,all,1,synthetic
29103,all,1,synthetic
36957,all,1,synthetic
265203,all,1,synthetic
210579,all,1,synthetic
269599,all,1,synthetic
12548,all,1,synthetic
51478,all,1,synthetic
42072,all,1,synthetic
265000,all,1,synthetic
268849,all,1,synthetic
59582,all,1,synthetic
60740,all,1,synthetic
202130,all,1,synthetic
202037,all,1,synthetic
132252,all,1,synthetic
328780,all,1,synthetic
136717,all,1,synthetic
22272,all,1,synthetic
131236,all,1,synthetic
38372,all,1,synthetic
395924,all,1,synthetic
271251,all,1,synthetic
198677,all,1,synthetic
46362,all,1,synthetic
41568,all,1,synthetic
133364,all,1,synthetic
10690,all,1,synthetic
206060,all,1,synthetic
398824,all,1,synthetic
25830,all,1,synthetic
47518,all,1,synthetic
45288,all,1,synthetic
59356,all,1,synthetic
52350,all,1,synthetic
138209,all,1,synthetic
270550,all,1,synthetic
397894,all,1,synthetic
52007,all,1,synthetic
393636,all,1,synthetic
150659,all,1,synthetic
211497,all,1,synthetic
270899,all,1,synthetic
49787,all,1,synthetic
19864,all,1,synthetic
396982,all,1,synthetic
207026,all,1,synthetic
134905,all,1,synthetic
58031,all,1,synthetic
37085,all,1,synthetic
36182,all,1,synthetic
399407,all,1,synthetic
47912,all,1,synthetic
27246,all,1,synthetic
35695,all,1,synthetic
139895,all,1,synthetic
33587,all,1,synthetic
17947,all,1,synthetic
27437,all,1,synthetic
149697,all,1,synthetic
211943,all,1,synthetic
203985,all,1,synthetic
197990,all,1,synthetic
141875,all,1,synthetic
17989,all,1,synthetic
270696,all,1,synthetic
63169,all,1,synthetic
36444,all,1,synthetic
268387,all,1,synthetic
53098,all,1,synthetic
39058,all,1,synthetic
41096,all,1,synthetic
10232,all,1,synthetic
49843,all,1,synthetic
271662,all,1,synthetic
266504,all,1,synthetic
211541,all,1,synthetic
27375,all,1,synthetic
272061,all,1,synthetic
393873,all,1,synthetic
8580,all,1,synthetic
17994,all,1,synthetic
265405,all,1,synthetic
19694,all,1,synthetic
327849,all,1,synthetic
12645,all,1,synthetic
39628,all,1,synthetic
39291,all,1,synthetic
199045,all,1,synthetic
60093,all,1,synthetic
18148,all,1,synthetic
137473,all,1,synthetic
60046,all,1,synthetic
13907,all,1,synthetic
270565,all,1,synthetic
40956,all,1,synthetic
328649,all,1,synthetic
8735,all,1,synthetic
36892,all,1,synthetic
268007,all,1,synthetic
60891,all,1,synthetic
141444,all,1,synthetic
198262,all,1,synthetic
48808,all,1,synthetic
53464,all,1,synthetic
141359,all,1,synthetic
197015,all,1,synthetic
8947,all,1,synthetic
43496,all,1,synthetic
51835,all,1,synthetic
31108,all,1,synthetic
207988,all,1,synthetic
208200,all,1,synthetic
32193,all,1,synthetic
6040,all,1,synthetic
199410,all,1,synthetic
17605,all,1,synthetic
53607,all,1,synthetic
393906,all,1,synthetic
62086,all,1,synthetic
42564,all,1,synthetic
201221,all,1,synthetic
266462,all,1,synthetic
11506,all,1,synthetic
264471,all,1,synthetic
29104,all,1,synthetic
11826,all,1,synthetic
41654,all,1,synthetic
199059,all,1,synthetic
200439,all,1,synthetic
47015,all,1,synthetic
203393,all,1,synthetic
31285,all,1,synthetic
36731,all,1,synthetic
399977,all,1,synthetic
50349,all,1,synthetic
138917,all,1,synthetic
33371,all,1,synthetic
21552,all,1,synthetic
271105,all,1,synthetic
199491,all,1,synthetic
14209,all,1,synthetic
31937,all,1,synthetic
270927,all,1,synthetic
44359,all,1,synthetic
39846,all,1,synthetic
131679,all,1,synthetic
61077,all,1,synthetic
56848,all,1,synthetic
213177,all,1,synthetic
57634,all,1,synthetic
35022,all,1,synthetic
328972,all,1,synthetic
399322,all,1,synthetic
134417,all,1,synthetic
265691,all,1,synthetic
206958,all,1,synthetic
150418,all,1,synthetic
267443,all,1,synthetic
13792,all,1,synthetic
38494,all,1,synthetic
1378,all,1,synthetic
264440,all,1,synthetic
27370,all,1,synthetic
38332,all,1,synthetic
38673,all,1,synthetic
211919,all,1,synthetic
22881,all,1,synthetic
20135,all,1,synthetic
267516,all,1,synthetic
56094,all,1,synthetic
50247,all,1,synthetic
37588,all,1,synthetic
33615,all,1,synthetic
37563,all,1,synthetic
13839,all,1,synthetic
19110,all,1,synthetic
201436,all,1,synthetic
270294,all,1,synthetic
6776,all,1,synthetic
132507,all,1,synthetic
267024,all,1,synthetic
212111,all,1,synthetic
21241,all,1,synthetic
10444,all,1,synthetic
141633,all,1,synthetic
207546,all,1,synthetic
208162,all,1,synthetic
55124,all,1,synthetic
204601,all,1,synthetic
52972,all,1,synthetic
39942,all,1,synthetic
25809,all,1,synthetic
22814,all,1,synthetic
328665,all,1,synthetic
328929,all,1,synthetic
398090,all,1,synthetic
57036,all,1,synthetic
13982,all,1,synthetic
34937,all,1,synthetic
62656,all,1,synthetic
37608,all,1,synthetic
135655,all,1,synthetic
43182,all,1,synthetic
138397,all,1,synthetic
12132,all,1,synthetic
45910,all,1,synthetic
140879,all,1,synthetic
39429,all,1,synthetic
52574,all,1,synthetic
268540,all,1,synthetic
42018,all,1,synthetic
135752,all,1,synthetic
54408,all,1,synthetic
263134,all,1,synthetic
12574,all,1,synthetic
204993,all,1,synthetic
29651,all,1,synthetic
38275,all,1,synthetic
208842,all,1,synthetic
17195,all,1,synthetic
210324,all,1,synthetic
7411,all,1,synthetic
393967,all,1,synthetic
395584,all,1,synthetic
42585,all,1,synthetic
134951,all,1,synthetic
6086,all,1,synthetic
22647,all,1,synthetic
14781,all,1,synthetic
399488,all,1,synthetic
15884,all,1,synthetic
35524,all,1,synthetic
201096,all,1,synthetic
38902,all,1,synthetic
41957,all,1,synthetic
63194,all,1,synthetic
138355,all,1,synthetic
37377,all,1,synthetic
209416,all,1,synthetic
45384,all,1,synthetic
21998,all,1,synthetic
60460,all,1,synthetic
398893,all,1,synthetic
147105,all,1,synthetic
58811,all,1,synthetic
49126,all,1,synthetic
53357,all,1,synthetic
43292,all,1,synthetic
268556,all,1,synthetic
35170,all,1,synthetic
270524,all,1,synthetic
136058,all,1,synthetic
265317,all,1,synthetic
131190,all,1,synthetic
208461,all,1,synthetic
268488,all,1,synthetic
208984,all,1,synthetic
270837,all,1,synthetic
27314,all,1,synthetic
212920,all,1,synthetic
28790,all,1,synthetic
207486,all,1,synthetic
46636,all,1,synthetic
262389,all,1,synthetic
41976,all,1,synthetic
266813,all,1,synthetic
141281,all,1,synthetic
50239,all,1,synthetic
212774,all,1,synthetic
47195,all,1,synthetic
397304,all,1,synthetic
50306,all,1,synthetic
44946,all,1,synthetic
44616,all,1,synthetic
266845,all,1,synthetic
400067,all,1,synthetic
268640,all,1,synthetic
203516,all,1,synthetic
47422,all,1,synthetic
38381,all,1,synthetic
50576,all,1,synthetic
396215,all,1,synthetic
38461,all,1,synthetic
137494,all,1,synthetic
59696,all,1,synthetic
140241,all,1,synthetic
209052,all,1,synthetic
38125,all,1,synthetic
53216,all,1,synthetic
210181,all,1,synthetic
43293,all,1,synthetic
19780,all,1,synthetic
1641,all,1,synthetic
150562,all,1,synthetic
208461,all,1,synthetic
30379,all,1,synthetic
22643,all,1,synthetic
328761,all,1,synthetic
394459,all,1,synthetic
16706,all,1,synthetic
399664,all,1,synthetic
140197,all,1,synthetic
396326,all,1,synthetic
25898,all,1,synthetic
263807,all,1,synthetic
32847,all,1,synthetic
63307,all,1,synthetic
268590,all,1,synthetic
328240,all,1,synthetic
206773,all,1,synthetic
204422,all,1,synthetic
11132,all,1,synthetic
201114,all,1,synthetic
150495,all,1,synthetic
44872,all,1,synthetic
199559,all,1,synthetic
24893,all,1,synthetic
26636,all,1,synthetic
21695,all,1,synthetic
201884,all,1,synthetic
265247,all,1,synthetic
147183,all,1,synthetic
206171,all,1,synthetic
7415,all,1,synthetic
137347,all,1,synthetic
40013,all,1,synthetic
56956,all,1,synthetic
31192,all,1,synthetic
53942,all,1,synthetic
16722,all,1,synthetic
56126,all,1,synthetic
150481,all,1,synthetic
205225,all,1,synthetic
38844,all,1,synthetic
23067,all,1,synthetic
21840,all,1,synthetic
32153,all,1,synthetic
21443,all,1,synthetic
263964,all,1,synthetic
397473,all,1,synthetic
10348,all,1,synthetic
34462,all,1,synthetic
50608,all,1,synthetic
141073,all,1,synthetic
26815,all,1,synthetic
53847,all,1,synthetic
34389,all,1,synthetic
204201,all,1,synthetic
14966,all,1,synthetic
133030,all,1,synthetic
208642,all,1,synthetic
204237,all,1,synthetic
15410,all,1,synthetic
134127,all,1,synthetic
39344,all,1,synthetic
199903,all,1,synthetic
27874,all,1,synthetic
50697,all,1,synthetic
265526,all,1,synthetic
28601,all,1,synthetic
8549,all,1,synthetic
209597,all,1,synthetic
4887,all,1,synthetic
198875,all,1,synthetic
31883,all,1,synthetic
1670,all,1,synthetic
12515,all,1,synthetic
23808,all,1,synthetic
137849,all,1,synthetic
211629,all,1,synthetic
51073,all,1,synthetic
268864,all,1,synthetic
32892,all,1,synthetic
28322,all,1,synthetic
54999,all,1,synthetic
201315,all,1,synthetic
137604,all,1,synthetic
1781,all,1,synthetic
205086,all,1,synthetic
132414,all,1,synthetic
36801,all,1,synthetic
61294,all,1,synthetic
270744,all,1,synthetic
43285,all,1,synthetic
20340,all,1,synthetic
26864,all,1,synthetic
131417,all,1,synthetic
57329,all,1,synthetic
21429,all,1,synthetic
24511,all,1,synthetic
51788,all,1,synthetic
23892,all,1,synthetic
132897,all,1,synthetic
209260,all,1,synthetic
132451,all,1,synthetic
203188,all,1,synthetic
40654,all,1,synthetic
60803,all,1,synthetic
202960,all,1,synthetic
47881,all,1,synthetic
40930,all,1,synthetic
265823,all,1,synthetic
269577,all,1,synthetic
56581,all,1,synthetic
28640,all,1,synthetic
8536,all,1,synthetic
42166,all,1,synthetic
396012,all,1,synthetic
397971,all,1,synthetic
209589,all,1,synthetic
893,all,1,synthetic
208650,all,1,synthetic
25040,all,1,synthetic
40502,all,1,synthetic
271545,all,1,synthetic
267426,all,1,synthetic
61975,all,1,synthetic
62034,all,1,synthetic
199520,all,1,synthetic
1493,all,1,synthetic
57505,all,1,synthetic
31940,all,1,synthetic
35151,all,1,synthetic
41929,all,1,synthetic
18965,all,1,synthetic
62328,all,1,synthetic
213131,all,1,synthetic
13556,all,1,synthetic
210780,all,1,synthetic
56330,all,1,synthetic
396006,all,1,synthetic
40026,all,1,synthetic
399034,all,1,synthetic
30377,all,1,synthetic
328818,all,1,synthetic
40198,all,1,synthetic
21175,all,1,synthetic
24725,all,1,synthetic
16236,all,1,synthetic
209948,all,1,synthetic
132509,all,1,synthetic
51187,all,1,synthetic
142157,all,1,synthetic
270526,all,1,synthetic
140819,all,1,synthetic
42215,all,1,synthetic
149708,all,1,synthetic
44510,all,1,synthetic
47851,all,1,synthetic
17079,all,1,synthetic
22716,all,1,synthetic
400681,all,1,synthetic
19768,all,1,synthetic
209947,all,1,synthetic
29858,all,1,synthetic
52071,all,1,synthetic
198725,all,1,synthetic
34600,all,1,synthetic
26036,all,1,synthetic
198891,all,1,synthetic
136430,all,1,synthetic
61863,all,1,synthetic
50787,all,1,synthetic
13013,all,1,synthetic
268951,all,1,synthetic
55512,all,1,synthetic
200318,all,1,synthetic
48235,all,1,synthetic
47969,all,1,synthetic
209918,all,1,synthetic
269113,all,1,synthetic
3595,all,1,synthetic
36312,all,1,synthetic
36300,all,1,synthetic
7716,all,1,synthetic
42453,all,1,synthetic
29384,all,1,synthetic
394562,all,1,synthetic
212710,all,1,synthetic
267148,all,1,synthetic
31606,all,1,synthetic
42870,all,1,synthetic
62200,all,1,synthetic
198982,all,1,synthetic
136719,all,1,synthetic
2697,all,1,synthetic
399505,all,1,synthetic
42589,all,1,synthetic
31390,all,1,synthetic
398844,all,1,synthetic
41661,all,1,synthetic
62297,all,1,synthetic
395035,all,1,synthetic
268875,all,1,synthetic
18140,all,1,synthetic
205068,all,1,synthetic
212410,all,1,synthetic
141643,all,1,synthetic
149371,all,1,synthetic
140644,all,1,synthetic
132283,all,1,synthetic
19353,all,1,synthetic
135949,all,1,synthetic
28800,all,1,synthetic
50471,all,1,synthetic
56874,all,1,synthetic
58648,all,1,synthetic
15810,all,1,synthetic
131973,all,1,synthetic
59785,all,1,synthetic
206613,all,1,synthetic
58890,all,1,synthetic
150625,all,1,synthetic
25238,all,1,synthetic
200421,all,1,synthetic
45139,all,1,synthetic
133192,all,1,synthetic
267261,all,1,synthetic
2259,all,1,synthetic
270108,all,1,synthetic
394201,all,1,synthetic
23888,all,1,synthetic
39895,all,1,synthetic
51686,all,1,synthetic
13475,all,1,synthetic
22046,all,1,synthetic
266202,all,1,synthetic
138427,all,1,synthetic
327933,all,1,synthetic
202356,all,1,synthetic
1657,all,1,synthetic
19,all,1,synthetic
51809,all,1,synthetic
196818,all,1,synthetic
33645,all,1,synthetic
49242,all,1,synthetic
142314,all,1,synthetic
206053,all,1,synthetic
208366,all,1,synthetic
27448,all,1,synthetic
137086,all,1,synthetic
264477,all,1,synthetic
209450,all,1,synthetic
137531,all,1,synthetic
18515,all,1,synthetic
395069,all,1,synthetic
62098,all,1,synthetic
141351,all,1,synthetic
204626,all,1,synthetic
62297,all,1,synthetic
205499,all,1,synthetic
45119,all,1,synthetic
53629,all,1,synthetic
30281,all,1,synthetic
208847,all,1,synthetic
29689,all,1,synthetic
59602,all,1,synthetic
397534,all,1,synthetic
57468,all,1,synthetic
201573,all,1,synthetic
55516,all,1,synthetic
206241,all,1,synthetic
135767,all,1,synthetic
9619,all,1,synthetic
207782,all,1,synthetic
133706,all,1,synthetic
456,all,1,synthetic
271298,all,1,synthetic
200439,all,1,synthetic
139822,all,1,synthetic
198613,all,1,synthetic
57314,all,1,synthetic
846,all,1,synthetic
24898,all,1,synthetic
36232,all,1,synthetic
44446,all,1,synthetic
63182,all,1,synthetic
57168,all,1,synthetic
210279,all,1,synthetic
20305,all,1,synthetic
33397,all,1,synthetic
266566,all,1,synthetic
29595,all,1,synthetic
203549,all,1,synthetic
205729,all,1,synthetic
27482,all,1,synthetic
150041,all,1,synthetic
396524,all,1,synthetic
210442,all,1,synthetic
40917,all,1,synthetic
59482,all,1,synthetic
141951,all,1,synthetic
205761,all,1,synthetic
209523,all,1,synthetic
270573,all,1,synthetic
3730,all,1,synthetic
327996,all,1,synthetic
59956,all,1,synthetic
132593,all,1,synthetic
12930,all,1,synthetic
27823,all,1,synthetic
202604,all,1,synthetic
200755,all,1,synthetic
263950,all,1,synthetic
11080,all,1,synthetic
203641,all,1,synthetic
204528,all,1,synthetic
39441,all,1,synthetic
40533,all,1,synthetic
16959,all,1,synthetic
397645,all,1,synthetic
50742,all,1,synthetic
54465,all,1,synthetic
394697,all,1,synthetic
399281,all,1,synthetic
271190,all,1,synthetic
41314,all,1,synthetic
211237,all,1,synthetic
133010,all,1,synthetic
57560,all,1,synthetic
14221,all,1,synthetic
53442,all,1,synthetic
270318,all,1,synthetic
396298,all,1,synthetic
398558,all,1,synthetic
37233,all,1,synthetic
25709,all,1,synthetic
138028,all,1,synthetic
208613,all,1,synthetic
31669,all,1,synthetic
36184,all,1,synthetic
136977,all,1,synthetic
202528,all,1,synthetic
7871,all,1,synthetic
208869,all,1,synthetic
395658,all,1,synthetic
262654,all,1,synthetic
137441,all,1,synthetic
134301,all,1,synthetic
45688,all,1,synthetic
13190,all,1,synthetic
393925,all,1,synthetic
48651,all,1,synthetic
54808,all,1,synthetic
150584,all,1,synthetic
26712,all,1,synthetic
48727,all,1,synthetic
58123,all,1,synthetic
271428,all,1,synthetic
202730,all,1,synthetic
38103,all,1,synthetic
57750,all,1,synthetic
397743,all,1,synthetic
400642,all,1,synthetic
137128,all,1,synthetic
135188,all,1,synthetic
205228,all,1,synthetic
29805,all,1,synthetic
54145,all,1,synthetic
395544,all,1,synthetic
199140,all,1,synthetic
149320,all,1,synthetic
5517,all,1,synthetic
328880,all,1,synthetic
269028,all,1,synthetic
199673,all,1,synthetic
1561,all,1,synthetic
393997,all,1,synthetic
267889,all,1,synthetic
