asn,filtering,confidence,source
27379,all,1,synthetic
141073,all,1,synthetic
209490,all,1,synthetic
202111,all,1,synthetic
262373,all,1,synthetic
3931,all,1,synthetic
11332,all,1,synthetic
21192,all,1,synthetic
328216,all,1,synthetic
42501,all,1,synthetic
399292,all,1,synthetic
52217,all,1,synthetic
12536,all,1,synthetic
210745,all,1,synthetic
33629,all,1,synthetic
31113,all,1,synthetic
138516,all,1,synthetic
262628,all,1,synthetic
270466,all,1,synthetic
268341,all,1,synthetic
61990,all,1,synthetic
28618,all,1,synthetic
197745,all,1,synthetic
50528,all,1,synthetic
6566,all,1,synthetic
206883,all,1,synthetic
63445,all,1,synthetic
13199,all,1,synthetic
397410,all,1,synthetic
8557,all,1,synthetic
59668,all,1,synthetic
61228,all,1,synthetic
31902,all,1,synthetic
201313,all,1,synthetic
40166,all,1,synthetic
198514,all,1,synthetic
41809,all,1,synthetic
202619,all,1,synthetic
207316,all,1,synthetic
29423,all,1,synthetic
17936,all,1,synthetic
24210,all,1,synthetic
50664,all,1,synthetic
55396,all,1,synthetic
266982,all,1,synthetic
44907,all,1,synthetic
399374,all,1,synthetic
202406,all,1,synthetic
266437,all,1,synthetic
24160,all,1,synthetic
266528,all,1,synthetic
30865,all,1,synthetic
19390,all,1,synthetic
136157,all,1,synthetic
134635,all,1,synthetic
39018,all,1,synthetic
44432,all,1,synthetic
134716,all,1,synthetic
21852,all,1,synthetic
271785,all,1,synthetic
12715,all,1,synthetic
32638,all,1,synthetic
50853,all,1,synthetic
205666,all,1,synthetic
270955,all,1,synthetic
20308,all,1,synthetic
199222,all,1,synthetic
207706,all,1,synthetic
206903,all,1,synthetic
48726,all,1,synthetic
43830,all,1,synthetic
57745,all,1,synthetic
52948,all,1,synthetic
19286,all,1,synthetic
265097,all,1,synthetic
141648,all,1,synthetic
32120,all,1,synthetic
207710,all,1,synthetic
393882,all,1,synthetic
9410,all,1,synthetic
50925,all,1,synthetic
54700,all,1,synthetic
25692,all,1,synthetic
32091,all,1,synthetic
135528,all,1,synthetic
397219,all,1,synthetic
8622,all,1,synthetic
25503,all,1,synthetic
149020,all,1,synthetic
24707,all,1,synthetic
34794,all,1,synthetic
213096,all,1,synthetic
57103,all,1,synthetic
53675,all,1,synthetic
57580,all,1,synthetic
47390,all,1,synthetic
198613,all,1,synthetic
270592,all,1,synthetic
56401,all,1,synthetic
5531,all,1,synthetic
399205,all,1,synthetic
200986,all,1,synthetic
57705,all,1,synthetic
49742,all,1,synthetic
210372,all,1,synthetic
266828,all,1,synthetic
394754,all,1,synthetic
210703,all,1,synthetic
30465,all,1,synthetic
46185,all,1,synthetic
329128,all,1,synthetic
61590,all,1,synthetic
133159,all,1,synthetic
13185,all,1,synthetic
271729,all,1,synthetic
30852,all,1,synthetic
47836,all,1,synthetic
56559,all,1,synthetic
51480,all,1,synthetic
56692,all,1,synthetic
23675,all,1,synthetic
47984,all,1,synthetic
210102,all,1,synthetic
131196,all,1,synthetic
212599,all,1,synthetic
27277,all,1,synthetic
19463,all,1,synthetic
270881,all,1,synthetic
147179,all,1,synthetic
15175,all,1,synthetic
271182,all,1,synthetic
44623,all,1,synthetic
49601,all,1,synthetic
203576,all,1,synthetic
132143,all,1,synthetic
136098,all,1,synthetic
394869,all,1,synthetic
198665,all,1,synthetic
30242,all,1,synthetic
135497,all,1,synthetic
269634,all,1,synthetic
44270,all,1,synthetic
270018,all,1,synthetic
61919,all,1,synthetic
208284,all,1,synthetic
59143,all,1,synthetic
23863,all,1,synthetic
24030,all,1,synthetic
268132,all,1,synthetic
273568,all,1,synthetic
202533,all,1,synthetic
393262,all,1,synthetic
397468,all,1,synthetic
262601,all,1,synthetic
270726,all,1,synthetic
12069,all,1,synthetic
62907,all,1,synthetic
265644,all,1,synthetic
134586,all,1,synthetic
141384,all,1,synthetic
40930,all,1,synthetic
23381,all,1,synthetic
46861,all,1,synthetic
131981,all,1,synthetic
23339,all,1,synthetic
264633,all,1,synthetic
23108,all,1,synthetic
138350,all,1,synthetic
213331,all,1,synthetic
7213,all,1,synthetic
197849,all,1,synthetic
199913,all,1,synthetic
399494,all,1,synthetic
150418,all,1,synthetic
269189,all,1,synthetic
196659,all,1,synthetic
394133,all,1,synthetic
150075,all,1,synthetic
50676,all,1,synthetic
56516,all,1,synthetic
262225,all,1,synthetic
47972,all,1,synthetic
37475,all,1,synthetic
50424,all,1,synthetic
59525,all,1,synthetic
394971,all,1,synthetic
131318,all,1,synthetic
142355,all,1,synthetic
26381,all,1,synthetic
37470,all,1,synthetic
42157,all,1,synthetic
60594,all,1,synthetic
30082,all,1,synthetic
208053,all,1,synthetic
61332,all,1,synthetic
210790,all,1,synthetic
198109,all,1,synthetic
56827,all,1,synthetic
34920,all,1,synthetic
394520,all,1,synthetic
26992,all,1,synthetic
141477,all,1,synthetic
203015,all,1,synthetic
34885,all,1,synthetic
201453,all,1,synthetic
35259,all,1,synthetic
198684,all,1,synthetic
136044,all,1,synthetic
265413,all,1,synthetic
34943,all,1,synthetic
197427,all,1,synthetic
329176,all,1,synthetic
400383,all,1,synthetic
271906,all,1,synthetic
50547,all,1,synthetic
272134,all,1,synthetic
269094,all,1,synthetic
270087,all,1,synthetic
32460,all,1,synthetic
24783,all,1,synthetic
27256,all,1,synthetic
7485,all,1,synthetic
208600,all,1,synthetic
3813,all,1,synthetic
270081,all,1,synthetic
211726,all,1,synthetic
137128,all,1,synthetic
267949,all,1,synthetic
398958,all,1,synthetic
269525,all,1,synthetic
132107,all,1,synthetic
207444,all,1,synthetic
53159,all,1,synthetic
55711,all,1,synthetic
207977,all,1,synthetic
269113,all,1,synthetic
38572,all,1,synthetic
15982,all,1,synthetic
17380,all,1,synthetic
263720,all,1,synthetic
50627,all,1,synthetic
60155,all,1,synthetic
205674,all,1,synthetic
60195,all,1,synthetic
46658,all,1,synthetic
208987,all,1,synthetic
26657,all,1,synthetic
22578,all,1,synthetic
22755,all,1,synthetic
44645,all,1,synthetic
134235,all,1,synthetic
39988,all,1,synthetic
37026,all,1,synthetic
139007,all,1,synthetic
197663,all,1,synthetic
52130,all,1,synthetic
23474,all,1,synthetic
36107,all,1,synthetic
398456,all,1,synthetic
207320,all,1,synthetic
48930,all,1,synthetic
25236,all,1,synthetic
203773,all,1,synthetic
133876,all,1,synthetic
10936,all,1,synthetic
150576,all,1,synthetic
210172,all,1,synthetic
202694,all,1,synthetic
17116,all,1,synthetic
44343,all,1,synthetic
20163,all,1,synthetic
208350,all,1,synthetic
400211,all,1,synthetic
56093,all,1,synthetic
207919,all,1,synthetic
63972,all,1,synthetic
207643,all,1,synthetic
271804,all,1,synthetic
149336,all,1,synthetic
202179,all,1,synthetic
199559,all,1,synthetic
59971,all,1,synthetic
55086,all,1,synthetic
200550,all,1,synthetic
35901,all,1,synthetic
137456,all,1,synthetic
55885,all,1,synthetic
17307,all,1,synthetic
399988,all,1,synthetic
42556,all,1,synthetic
28715,all,1,synthetic
49937,all,1,synthetic
28420,all,1,synthetic
399326,all,1,synthetic
201131,all,1,synthetic
199612,all,1,synthetic
19779,all,1,synthetic
399234,all,1,synthetic
270728,all,1,synthetic
56913,all,1,synthetic
397603,all,1,synthetic
131375,all,1,synthetic
207942,all,1,synthetic
328851,all,1,synthetic
199150,all,1,synthetic
64003,all,1,synthetic
271616,all,1,synthetic
205297,all,1,synthetic
134798,all,1,synthetic
206769,all,1,synthetic
31081,all,1,synthetic
58177,all,1,synthetic
5015,all,1,synthetic
137329,all,1,synthetic
17442,all,1,synthetic
269598,all,1,synthetic
22918,all,1,synthetic
134481,all,1,synthetic
22341,all,1,synthetic
23406,all,1,synthetic
398140,all,1,synthetic
43696,all,1,synthetic
198968,all,1,synthetic
46477,all,1,synthetic
268792,all,1,synthetic
17514,all,1,synthetic
21000,all,1,synthetic
22310,all,1,synthetic
56096,all,1,synthetic
31468,all,1,synthetic
4046,all,1,synthetic
53017,all,1,synthetic
15733,all,1,synthetic
18371,all,1,synthetic
263623,all,1,synthetic
197290,all,1,synthetic
38884,all,1,synthetic
18687,all,1,synthetic
271932,all,1,synthetic
133002,all,1,synthetic
20047,all,1,synthetic
397275,all,1,synthetic
201683,all,1,synthetic
15300,all,1,synthetic
266386,all,1,synthetic
267909,all,1,synthetic
8296,all,1,synthetic
25813,all,1,synthetic
202557,all,1,synthetic
201737,all,1,synthetic
209677,all,1,synthetic
49419,all,1,synthetic
202694,all,1,synthetic
137231,all,1,synthetic
46937,all,1,synthetic
46312,all,1,synthetic
210760,all,1,synthetic
206707,all,1,synthetic
213384,all,1,synthetic
208019,all,1,synthetic
14928,all,1,synthetic
210579,all,1,synthetic
135768,all,1,synthetic
150492,all,1,synthetic
62369,all,1,synthetic
149712,all,1,synthetic
269530,all,1,synthetic
264781,all,1,synthetic
35307,all,1,synthetic
28376,all,1,synthetic
132840,all,1,synthetic
17555,all,1,synthetic
196702,all,1,synthetic
134461,all,1,synthetic
328124,all,1,synthetic
24158,all,1,synthetic
270824,all,1,synthetic
198206,all,1,synthetic
269917,all,1,synthetic
16884,all,1,synthetic
271075,all,1,synthetic
50042,all,1,synthetic
206664,all,1,synthetic
264629,all,1,synthetic
133335,all,1,synthetic
11110,all,1,synthetic
211304,all,1,synthetic
48469,all,1,synthetic
6210,all,1,synthetic
52306,all,1,synthetic
265262,all,1,synthetic
7478,all,1,synthetic
45276,all,1,synthetic
206168,all,1,synthetic
398038,all,1,synthetic
135777,all,1,synthetic
267586,all,1,synthetic
46089,all,1,synthetic
197934,all,1,synthetic
199178,all,1,synthetic
211417,all,1,synthetic
137361,all,1,synthetic
30597,all,1,synthetic
58647,all,1,synthetic
14992,all,1,synthetic
30942,all,1,synthetic
141959,all,1,synthetic
137391,all,1,synthetic
61835,all,1,synthetic
394314,all,1,synthetic
53687,all,1,synthetic
197093,all,1,synthetic
208516,all,1,synthetic
198131,all,1,synthetic
64458,all,1,synthetic
209866,all,1,synthetic
28521,all,1,synthetic
147313,all,1,synthetic
400378,all,1,synthetic
9590,all,1,synthetic
10444,all,1,synthetic
27429,all,1,synthetic
399369,all,1,synthetic
6651,all,1,synthetic
59187,all,1,synthetic
196652,all,1,synthetic
394891,all,1,synthetic
30436,all,1,synthetic
149897,all,1,synthetic
210137,all,1,synthetic
60418,all,1,synthetic
38965,all,1,synthetic
268761,all,1,synthetic
136712,all,1,synthetic
25748,all,1,synthetic
62445,all,1,synthetic
4255,all,1,synthetic
25176,all,1,synthetic
63412,all,1,synthetic
7589,all,1,synthetic
51752,all,1,synthetic
30258,all,1,synthetic
136827,all,1,synthetic
49851,all,1,synthetic
38964,all,1,synthetic
47000,all,1,synthetic
133386,all,1,synthetic
394979,all,1,synthetic
207564,all,1,synthetic
203815,all,1,synthetic
268249,all,1,synthetic
30680,all,1,synthetic
137291,all,1,synthetic
198200,all,1,synthetic
61667,all,1,synthetic
400724,all,1,synthetic
63403,all,1,synthetic
37441,all,1,synthetic
198263,all,1,synthetic
11177,all,1,synthetic
135445,all,1,synthetic
41680,all,1,synthetic
138694,all,1,synthetic
43981,all,1,synthetic
147068,all,1,synthetic
266311,all,1,synthetic
138768,all,1,synthetic
327895,all,1,synthetic
199673,all,1,synthetic
49415,all,1,synthetic
211223,all,1,synthetic
47896,all,1,synthetic
208332,all,1,synthetic
64086,all,1,synthetic
204506,all,1,synthetic
27243,all,1,synthetic
137036,all,1,synthetic
9271,all,1,synthetic
48843,all,1,synthetic
62147,all,1,synthetic
267113,all,1,synthetic
62367,all,1,synthetic
51721,all,1,synthetic
13910,all,1,synthetic
12408,all,1,synthetic
263223,all,1,synthetic
149854,all,1,synthetic
17769,all,1,synthetic
41464,all,1,synthetic
16575,all,1,synthetic
43572,all,1,synthetic
47324,all,1,synthetic
62934,all,1,synthetic
50426,all,1,synthetic
59532,all,1,synthetic
36741,all,1,synthetic
263925,all,1,synthetic
4718,all,1,synthetic
132152,all,1,synthetic
36321,all,1,synthetic
206717,all,1,synthetic
11825,all,1,synthetic
1999,all,1,synthetic
33110,all,1,synthetic
393812,all,1,synthetic
199374,all,1,synthetic
398957,all,1,synthetic
54753,all,1,synthetic
49240,all,1,synthetic
16199,all,1,synthetic
30248,all,1,synthetic
199371,all,1,synthetic
16900,all,1,synthetic
207912,all,1,synthetic
63835,all,1,synthetic
38847,all,1,synthetic
41229,all,1,synthetic
268257,all,1,synthetic
54710,all,1,synthetic
48851,all,1,synthetic
328090,all,1,synthetic
40055,all,1,synthetic
204468,all,1,synthetic
398468,all,1,synthetic
142609,all,1,synthetic
203106,all,1,synthetic
62091,all,1,synthetic
138612,all,1,synthetic
39274,all,1,synthetic
270270,all,1,synthetic
10072,all,1,synthetic
44463,all,1,synthetic
271203,all,1,synthetic
50283,all,1,synthetic
41370,all,1,synthetic
271929,all,1,synthetic
209821,all,1,synthetic
23734,all,1,synthetic
19647,all,1,synthetic
206296,all,1,synthetic
269387,all,1,synthetic
266421,all,1,synthetic
264956,all,1,synthetic
131362,all,1,synthetic
397760,all,1,synthetic
46651,all,1,synthetic
20217,all,1,synthetic
399698,all,1,synthetic
397870,all,1,synthetic
209086,all,1,synthetic
14598,all,1,synthetic
57955,all,1,synthetic
268357,all,1,synthetic
39039,all,1,synthetic
39319,all,1,synthetic
2485,all,1,synthetic
269157,all,1,synthetic
204622,all,1,synthetic
199226,all,1,synthetic
206566,all,1,synthetic
18720,all,1,synthetic
57434,all,1,synthetic
60385,all,1,synthetic
267183,all,1,synthetic
205166,all,1,synthetic
55912,all,1,synthetic
57441,all,1,synthetic
12582,all,1,synthetic
270302,all,1,synthetic
49483,all,1,synthetic
211458,all,1,synthetic
36721,all,1,synthetic
209034,all,1,synthetic
26150,all,1,synthetic
34310,all,1,synthetic
17831,all,1,synthetic
58032,all,1,synthetic
18419,all,1,synthetic
265182,all,1,synthetic
203617,all,1,synthetic
17071,all,1,synthetic
394320,all,1,synthetic
270625,all,1,synthetic
266698,all,1,synthetic
32049,all,1,synthetic
56428,all,1,synthetic
398306,all,1,synthetic
43747,all,1,synthetic
18274,all,1,synthetic
998,all,1,synthetic
63641,all,1,synthetic
202538,all,1,synthetic
270714,all,1,synthetic
57486,all,1,synthetic
209369,all,1,synthetic
43135,all,1,synthetic
199128,all,1,synthetic
140623,all,1,synthetic
201920,all,1,synthetic
2842,all,1,synthetic
132433,all,1,synthetic
146852,all,1,synthetic
62728,all,1,synthetic
54223,all,1,synthetic
203116,all,1,synthetic
135179,all,1,synthetic
204155,all,1,synthetic
196948,all,1,synthetic
136748,all,1,synthetic
200810,all,1,synthetic
23372,all,1,synthetic
45061,all,1,synthetic
15975,all,1,synthetic
19642,all,1,synthetic
58405,all,1,synthetic
203953,all,1,synthetic
393443,all,1,synthetic
197058,all,1,synthetic
198858,all,1,synthetic
211815,all,1,synthetic
270710,all,1,synthetic
270914,all,1,synthetic
209886,all,1,synthetic
203612,all,1,synthetic
57496,all,1,synthetic
268213,all,1,synthetic
51504,all,1,synthetic
399457,all,1,synthetic
7641,all,1,synthetic
136606,all,1,synthetic
28425,all,1,synthetic
266287,all,1,synthetic
34562,all,1,synthetic
328744,all,1,synthetic
21260,all,1,synthetic
6877,all,1,synthetic
393521,all,1,synthetic
268937,all,1,synthetic
29970,all,1,synthetic
211563,all,1,synthetic
270314,all,1,synthetic
39323,all,1,synthetic
63890,all,1,synthetic
20096,all,1,synthetic
204342,all,1,synthetic
328768,all,1,synthetic
31493,all,1,synthetic
59196,all,1,synthetic
32148,all,1,synthetic
61442,all,1,synthetic
265355,all,1,synthetic
42934,all,1,synthetic
30460,all,1,synthetic
20127,all,1,synthetic
137070,all,1,synthetic
136438,all,1,synthetic
54934,all,1,synthetic
394011,all,1,synthetic
209223,all,1,synthetic
57889,all,1,synthetic
57968,all,1,synthetic
29603,all,1,synthetic
204782,all,1,synthetic
42967,all,1,synthetic
204271,all,1,synthetic
35884,all,1,synthetic
211028,all,1,synthetic
149832,all,1,synthetic
14183,all,1,synthetic
15723,all,1,synthetic
396028,all,1,synthetic
61047,all,1,synthetic
265045,all,1,synthetic
46750,all,1,synthetic
22273,all,1,synthetic
37199,all,1,synthetic
394948,all,1,synthetic
29474,all,1,synthetic
31388,all,1,synthetic
270009,all,1,synthetic
57233,all,1,synthetic
395737,all,1,synthetic
399219,all,1,synthetic
197083,all,1,synthetic
14937,all,1,synthetic
55673,all,1,synthetic
269500,all,1,synthetic
264548,all,1,synthetic
209306,all,1,synthetic
211599,all,1,synthetic
11222,all,1,synthetic
399137,all,1,synthetic
53213,all,1,synthetic
12740,all,1,synthetic
137213,all,1,synthetic
37521,all,1,synthetic
264083,all,1,synthetic
328651,all,1,synthetic
270080,all,1,synthetic
36134,all,1,synthetic
46094,all,1,synthetic
141834,all,1,synthetic
201141,all,1,synthetic
43393,all,1,synthetic
211608,all,1,synthetic
397218,all,1,synthetic
24202,all,1,synthetic
64012,all,1,synthetic
15155,all,1,synthetic
30822,all,1,synthetic
267044,all,1,synthetic
39865,all,1,synthetic
262224,all,1,synthetic
59215,all,1,synthetic
212375,all,1,synthetic
9653,all,1,synthetic
52896,all,1,synthetic
17904,all,1,synthetic
132887,all,1,synthetic
25456,all,1,synthetic
19793,all,1,synthetic
30715,all,1,synthetic
138359,all,1,synthetic
38128,all,1,synthetic
49048,all,1,synthetic
147253,all,1,synthetic
141453,all,1,synthetic
16433,all,1,synthetic
137111,all,1,synthetic
19909,all,1,synthetic
149215,all,1,synthetic
42633,all,1,synthetic
61872,all,1,synthetic
19838,all,1,synthetic
269802,all,1,synthetic
23223,all,1,synthetic
399860,all,1,synthetic
29588,all,1,synthetic
398031,all,1,synthetic
40791,all,1,synthetic
213256,all,1,synthetic
394580,all,1,synthetic
131705,all,1,synthetic
15198,all,1,synthetic
210180,all,1,synthetic
1261,all,1,synthetic
45401,all,1,synthetic
5705,all,1,synthetic
32782,all,1,synthetic
131303,all,1,synthetic
19825,all,1,synthetic
200024,all,1,synthetic
131601,all,1,synthetic
54979,all,1,synthetic
3958,all,1,synthetic
63968,all,1,synthetic
48210,all,1,synthetic
264158,all,1,synthetic
23249,all,1,synthetic
16364,all,1,synthetic
17834,all,1,synthetic
35950,all,1,synthetic
200106,all,1,synthetic
328233,all,1,synthetic
268632,all,1,synthetic
54288,all,1,synthetic
10632,all,1,synthetic
52194,all,1,synthetic
37589,all,1,synthetic
138389,all,1,synthetic
62895,all,1,synthetic
27185,all,1,synthetic
38398,all,1,synthetic
44389,all,1,synthetic
44055,all,1,synthetic
34706,all,1,synthetic
134798,all,1,synthetic
150499,all,1,synthetic
57102,all,1,synthetic
58188,all,1,synthetic
328487,all,1,synthetic
23765,all,1,synthetic
200892,all,1,synthetic
272524,all,1,synthetic
22539,all,1,synthetic
47477,all,1,synthetic
32817,all,1,synthetic
271476,all,1,synthetic
50779,all,1,synthetic
49424,all,1,synthetic
35650,all,1,synthetic
135442,all,1,synthetic
200497,all,1,synthetic
150609,all,1,synthetic
396347,all,1,synthetic
41437,all,1,synthetic
268160,all,1,synthetic
133686,all,1,synthetic
38933,all,1,synthetic
59860,all,1,synthetic
138864,all,1,synthetic
57273,all,1,synthetic
150299,all,1,synthetic
43114,all,1,synthetic
56703,all,1,synthetic
262653,all,1,synthetic
270941,all,1,synthetic
200568,all,1,synthetic
51063,all,1,synthetic
55858,all,1,synthetic
20116,all,1,synthetic
267096,all,1,synthetic
37591,all,1,synthetic
262975,all,1,synthetic
7735,all,1,synthetic
11062,all,1,synthetic
396347,all,1,synthetic
17436,all,1,synthetic
2418,all,1,synthetic
27865,all,1,synthetic
393379,all,1,synthetic
38149,all,1,synthetic
20203,all,1,synthetic
40716,all,1,synthetic
269705,all,1,synthetic
61885,all,1,synthetic
46864,all,1,synthetic
136267,all,1,synthetic
51862,all,1,synthetic
205564,all,1,synthetic
205487,all,1,synthetic
49672,all,1,synthetic
138652,all,1,synthetic
139495,all,1,synthetic
44189,all,1,synthetic
62994,all,1,synthetic
42986,all,1,synthetic
268376,all,1,synthetic
196772,all,1,synthetic
34694,all,1,synthetic
43934,all,1,synthetic
5097,all,1,synthetic
30659,all,1,synthetic
395997,all,1,synthetic
38648,all,1,synthetic
40635,all,1,synthetic
197565,all,1,synthetic
265743,all,1,synthetic
12923,all,1,synthetic
212219,all,1,synthetic
201042,all,1,synthetic
150060,all,1,synthetic
210482,all,1,synthetic
132162,all,1,synthetic
131745,all,1,synthetic
327950,all,1,synthetic
395105,all,1,synthetic
393904,all,1,synthetic
211401,all,1,synthetic
997,all,1,synthetic
56851,all,1,synthetic
19147,all,1,synthetic
43396,all,1,synthetic
36097,all,1,synthetic
271264,all,1,synthetic
137621,all,1,synthetic
46812,all,1,synthetic
14449,all,1,synthetic
42062,all,1,synthetic
12105,all,1,synthetic
63509,all,1,synthetic
43485,all,1,synthetic
203811,all,1,synthetic
20597,all,1,synthetic
271590,all,1,synthetic
210588,all,1,synthetic
46821,all,1,synthetic
263010,all,1,synthetic
14616,all,1,synthetic
11076,all,1,synthetic
53361,all,1,synthetic
59803,all,1,synthetic
21070,all,1,synthetic
15069,all,1,synthetic
271968,all,1,synthetic
203185,all,1,synthetic
10325,all,1,synthetic
132742,all,1,synthetic
199232,all,1,synthetic
268020,all,1,synthetic
6976,all,1,synthetic
53981,all,1,synthetic
42492,all,1,synthetic
264938,all,1,synthetic
31097,all,1,synthetic
16900,all,1,synthetic
137162,all,1,synthetic
35150,all,1,synthetic
9530,all,1,synthetic
32350,all,1,synthetic
56483,all,1,synthetic
399231,all,1,synthetic
197806,all,1,synthetic
199031,all,1,synthetic
23728,all,1,synthetic
45210,all,1,synthetic
12321,all,1,synthetic
25237,all,1,synthetic
30626,all,1,synthetic
263341,all,1,synthetic
63330,all,1,synthetic
270422,all,1,synthetic
45666,all,1,synthetic
136110,all,1,synthetic
271447,all,1,synthetic
15158,all,1,synthetic
13136,all,1,synthetic
62210,all,1,synthetic
397045,all,1,synthetic
62196,all,1,synthetic
35263,all,1,synthetic
56396,all,1,synthetic
198712,all,1,synthetic
48709,all,1,synthetic
47183,all,1,synthetic
12364,all,1,synthetic
15549,all,1,synthetic
49595,all,1,synthetic
208815,all,1,synthetic
40880,all,1,synthetic
394332,all,1,synthetic
199727,all,1,synthetic
205909,all,1,synthetic
139903,all,1,synthetic
29549,all,1,synthetic
54626,all,1,synthetic
32509,all,1,synthetic
35387,all,1,synthetic
63274,all,1,synthetic
62688,all,1,synthetic
39631,all,1,synthetic
270771,all,1,synthetic
21538,all,1,synthetic
44261,all,1,synthetic
48275,all,1,synthetic
149093,all,1,synthetic
264028,all,1,synthetic
328915,all,1,synthetic
396231,all,1,synthetic
213207,all,1,synthetic
269378,all,1,synthetic
44594,all,1,synthetic
213319,all,1,synthetic
399242,all,1,synthetic
38130,all,1,synthetic
38042,all,1,synthetic
5714,all,1,synthetic
19076,all,1,synthetic
28044,all,1,synthetic
328350,all,1,synthetic
393745,all,1,synthetic
270815,all,1,synthetic
29092,all,1,synthetic
149832,all,1,synthetic
49633,all,1,synthetic
200775,all,1,synthetic
268494,all,1,synthetic
150593,all,1,synthetic
54351,all,1,synthetic
8558,all,1,synthetic
268305,all,1,synthetic
211508,all,1,synthetic
56880,all,1,synthetic
207690,all,1,synthetic
212682,all,1,synthetic
265946,all,1,synthetic
197608,all,1,synthetic
35678,all,1,synthetic
15065,all,1,synthetic
33894,all,1,synthetic
141837,all,1,synthetic
45785,all,1,synthetic
268569,all,1,synthetic
10388,all,1,synthetic
63580,all,1,synthetic
141435,all,1,synthetic
132619,all,1,synthetic
397984,all,1,synthetic
60967,all,1,synthetic
48488,all,1,synthetic
44252,all,1,synthetic
206429,all,1,synthetic
31347,all,1,synthetic
53315,all,1,synthetic
199799,all,1,synthetic
132987,all,1,synthetic
29764,all,1,synthetic
141462,all,1,synthetic
205307,all,1,synthetic
268475,all,1,synthetic
62544,all,1,synthetic
265843,all,1,synthetic
44044,all,1,synthetic
10819,all,1,synthetic
36509,all,1,synthetic
20442,all,1,synthetic
131910,all,1,synthetic
400697,all,1,synthetic
44279,all,1,synthetic
1561,all,1,synthetic
46280,all,1,synthetic
209855,all,1,synthetic
142600,all,1,synthetic
59092,all,1,synthetic
62279,all,1,synthetic
50930,all,1,synthetic
198867,all,1,synthetic
45385,all,1,synthetic
54918,all,1,synthetic
22921,all,1,synthetic
206472,all,1,synthetic
54452,all,1,synthetic
140215,all,1,synthetic
24682,all,1,synthetic
51742,all,1,synthetic
9108,all,1,synthetic
136829,all,1,synthetic
399199,all,1,synthetic
202700,all,1,synthetic
32770,all,1,synthetic
24015,all,1,synthetic
50353,all,1,synthetic
268161,all,1,synthetic
199544,all,1,synthetic
204703,all,1,synthetic
54095,all,1,synthetic
202022,all,1,synthetic
60173,all,1,synthetic
393397,all,1,synthetic
48917,all,1,synthetic
8274,all,1,synthetic
55949,all,1,synthetic
33872,all,1,synthetic
60458,all,1,synthetic
25777,all,1,synthetic
262742,all,1,synthetic
264471,all,1,synthetic
147157,all,1,synthetic
58932,all,1,synthetic
201218,all,1,synthetic
54663,all,1,synthetic
24237,all,1,synthetic
200359,all,1,synthetic
397607,all,1,synthetic
210892,all,1,synthetic
60448,all,1,synthetic
267883,all,1,synthetic
12794,all,1,synthetic
210870,all,1,synthetic
11015,all,1,synthetic
397736,all,1,synthetic
266273,all,1,synthetic
56261,all,1,synthetic
38312,all,1,synthetic
136339,all,1,synthetic
62197,all,1,synthetic
270678,all,1,synthetic
269303,all,1,synthetic
141526,all,1,synthetic
263136,all,1,synthetic
198843,all,1,synthetic
12137,all,1,synthetic
12216,all,1,synthetic
269174,all,1,synthetic
139458,all,1,synthetic
395804,all,1,synthetic
273650,all,1,synthetic
205887,all,1,synthetic
6118,all,1,synthetic
202146,all,1,synthetic
52580,all,1,synthetic
59679,all,1,synthetic
142380,all,1,synthetic
49007,all,1,synthetic
43135,all,1,synthetic
39398,all,1,synthetic
264608,all,1,synthetic
9238,all,1,synthetic
51005,all,1,synthetic
202713,all,1,synthetic
400684,all,1,synthetic
11333,all,1,synthetic
60186,all,1,synthetic
10024,all,1,synthetic
199256,all,1,synthetic
135606,all,1,synthetic
33019,all,1,synthetic
16730,all,1,synthetic
33797,all,1,synthetic
16158,all,1,synthetic
328248,all,1,synthetic
131619,all,1,synthetic
262967,all,1,synthetic
49328,all,1,synthetic
45140,all,1,synthetic
17096,all,1,synthetic
147284,all,1,synthetic
11757,all,1,synthetic
398952,all,1,synthetic
141936,all,1,synthetic
328648,all,1,synthetic
44241,all,1,synthetic
206823,all,1,synthetic
136364,all,1,synthetic
266880,all,1,synthetic
49301,all,1,synthetic
62820,all,1,synthetic
266599,all,1,synthetic
43654,all,1,synthetic
29665,all,1,synthetic
394236,all,1,synthetic
26324,all,1,synthetic
267,all,1,synthetic
46852,all,1,synthetic
39274,all,1,synthetic
265241,all,1,synthetic
23497,all,1,synthetic
31902,all,1,synthetic
28602,all,1,synthetic
1401,all,1,synthetic
266593,all,1,synthetic
57028,all,1,synthetic
398147,all,1,synthetic
33026,all,1,synthetic
45595,all,1,synthetic
25001,all,1,synthetic
196667,all,1,synthetic
269818,all,1,synthetic
19901,all,1,synthetic
140476,all,1,synthetic
210153,all,1,synthetic
271376,all,1,synthetic
12422,all,1,synthetic
398839,all,1,synthetic
49354,all,1,synthetic
36854,all,1,synthetic
269615,all,1,synthetic
393464,all,1,synthetic
34248,all,1,synthetic
43820,all,1,synthetic
202243,all,1,synthetic
14942,all,1,synthetic
17286,all,1,synthetic
51723,all,1,synthetic
132440,all,1,synthetic
14223,all,1,synthetic
16281,all,1,synthetic
35330,all,1,synthetic
50984,all,1,synthetic
398880,all,1,synthetic
264871,all,1,synthetic
395944,all,1,synthetic
271523,all,1,synthetic
11743,all,1,synthetic
18526,all,1,synthetic
